"name","IsGeneric","route","strength","dosage_form","over_the_counter","labeller"
"Aranesp","false","Intravenous; Subcutaneous","40 ug/1mL","Solution","false","AMGEN INC"
"Aranesp","false","Intravenous; Subcutaneous","60 ug/1mL","Solution","false","AMGEN INC"
"Aranesp","false","Intravenous; Subcutaneous","100 ug/1mL","Solution","false","AMGEN INC"
"Aranesp","false","Intravenous; Subcutaneous","200 ug/0.4mL","Injection, solution","false","AMGEN INC"
"Aranesp","false","Intravenous; Subcutaneous","300 ug/0.6mL","Injection, solution","false","AMGEN INC"
"Aranesp","false","Intravenous; Subcutaneous","500 ug/1mL","Injection, solution","false","AMGEN INC"
"Aranesp","false","Intravenous; Subcutaneous","25 ug/0.42mL","Injection, solution","false","AMGEN INC"
"Aranesp","false","Intravenous; Subcutaneous","40 ug/0.4mL","Injection, solution","false","AMGEN INC"
"Aranesp","false","Intravenous; Subcutaneous","60 ug/0.3mL","Injection, solution","false","AMGEN INC"
"Aranesp","false","Intravenous; Subcutaneous","100 ug/0.5mL","Injection, solution","false","AMGEN INC"
"Aranesp","false","Intravenous; Subcutaneous","150 ug/0.3mL","Injection, solution","false","AMGEN INC"
"Aranesp","false","Intravenous; Subcutaneous","100 mcg / mL","Solution","false","Amgen"
"Aranesp","false","Intravenous; Subcutaneous","100 mcg / mL","Solution","false","Amgen"
"Aranesp","false","Intravenous; Subcutaneous","200 mcg / mL","Solution","false","Amgen"
"Aranesp","false","Intravenous; Subcutaneous","200 mcg / mL","Solution","false","Amgen"
"Aranesp","false","Intravenous; Subcutaneous","200 mcg / mL","Solution","false","Amgen"
"Aranesp","false","Intravenous; Subcutaneous","500 mcg / mL","Solution","false","Amgen"
"Aranesp","false","Intravenous; Subcutaneous","500 mcg / mL","Solution","false","Amgen"
"Aranesp","false","Intravenous; Subcutaneous","500 mcg / mL","Solution","false","Amgen"
"Aranesp","false","Intravenous; Subcutaneous","25 mcg / mL","Solution","false","Amgen"
"Aranesp","false","Intravenous; Subcutaneous","40 mcg / mL","Solution","false","Amgen"
"Aranesp","false","Intravenous; Subcutaneous","100 mcg / mL","Solution","false","Amgen"
"Aranesp","false","Intravenous; Subcutaneous","200 mcg / mL","Solution","false","Amgen"
"Aranesp","false","Intravenous; Subcutaneous","500 mcg / mL","Solution","false","Amgen"
"Aranesp","false","Intravenous; Subcutaneous","25 mcg / mL","Solution","false","Amgen"
"Aranesp","false","Intravenous; Subcutaneous","15 mcg / mL","Solution","false","Amgen"
"Aranesp","false","Intravenous; Subcutaneous","60 mcg / mL","Solution","false","Amgen"
"Aranesp","false","Intravenous; Subcutaneous","325 mcg / mL","Solution","false","Amgen"
"Aranesp","false","Intravenous; Subcutaneous","40 mcg / mL","Solution","false","Amgen"
"Aranesp","false","Intravenous; Subcutaneous","500 mcg / mL","Solution","false","Amgen"
"Aranesp","false","Intravenous; Subcutaneous","500 mcg / mL","Solution","false","Amgen"
"Aranesp","false","Intravenous; Subcutaneous","10 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Intravenous; Subcutaneous","10 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Intravenous; Subcutaneous","15 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Intravenous; Subcutaneous","15 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Intravenous; Subcutaneous","20 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Intravenous; Subcutaneous","20 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Intravenous; Subcutaneous","30 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Intravenous; Subcutaneous","30 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Intravenous; Subcutaneous","40 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Intravenous; Subcutaneous","40 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Intravenous; Subcutaneous","50 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Intravenous; Subcutaneous","50 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Intravenous; Subcutaneous","60 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Intravenous; Subcutaneous","60 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Intravenous; Subcutaneous","80 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Intravenous; Subcutaneous","80 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Intravenous; Subcutaneous","100 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Intravenous; Subcutaneous","100 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Intravenous; Subcutaneous","150 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Intravenous; Subcutaneous","150 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Intravenous; Subcutaneous","300 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Intravenous; Subcutaneous","300 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Intravenous; Subcutaneous","500 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Intravenous; Subcutaneous","500 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Intravenous; Subcutaneous","10 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Intravenous; Subcutaneous","15 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Intravenous; Subcutaneous","20 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Intravenous; Subcutaneous","30 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Intravenous; Subcutaneous","40 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Intravenous; Subcutaneous","50 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Intravenous; Subcutaneous","60 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Intravenous; Subcutaneous","80 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Intravenous; Subcutaneous","100 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Intravenous; Subcutaneous","150 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Intravenous; Subcutaneous","300 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Intravenous; Subcutaneous","500 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Subcutaneous","10 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Subcutaneous","15 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Subcutaneous","20 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Subcutaneous","30 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Subcutaneous","40 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Subcutaneous","50 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Subcutaneous","60 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Subcutaneous","80 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Subcutaneous","100 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Subcutaneous","150 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Subcutaneous","300 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Subcutaneous","500 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Subcutaneous","10 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Subcutaneous","15 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Subcutaneous","20 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Subcutaneous","30 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Subcutaneous","40 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Subcutaneous","50 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Subcutaneous","60 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Subcutaneous","80 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Subcutaneous","100 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Subcutaneous","150 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Subcutaneous","300 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Subcutaneous","500 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Intravenous; Subcutaneous","130 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Intravenous; Subcutaneous","130 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Intravenous; Subcutaneous","130 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Subcutaneous","130 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Subcutaneous","130 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Intravenous; Subcutaneous","10 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Intravenous; Subcutaneous","10 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Intravenous; Subcutaneous","15 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Intravenous; Subcutaneous","15 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Intravenous; Subcutaneous","20 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Intravenous; Subcutaneous","20 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Intravenous; Subcutaneous","30 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Intravenous; Subcutaneous","30 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Intravenous; Subcutaneous","40 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Intravenous; Subcutaneous","40 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Intravenous; Subcutaneous","50 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Intravenous; Subcutaneous","50 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Intravenous; Subcutaneous","60 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Intravenous; Subcutaneous","60 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Intravenous; Subcutaneous","80 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Intravenous; Subcutaneous","80 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Intravenous; Subcutaneous","100 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Intravenous; Subcutaneous","100 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Intravenous; Subcutaneous","130 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Intravenous; Subcutaneous","130 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Intravenous; Subcutaneous","150 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Intravenous; Subcutaneous","150 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Intravenous; Subcutaneous","300 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Intravenous; Subcutaneous","300 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Intravenous; Subcutaneous","500 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Intravenous; Subcutaneous","500 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Intravenous; Subcutaneous","25 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Intravenous; Subcutaneous","25 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Intravenous; Subcutaneous","40 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Intravenous; Subcutaneous","40 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Intravenous; Subcutaneous","60 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Intravenous; Subcutaneous","60 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Intravenous; Subcutaneous","100 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Intravenous; Subcutaneous","100 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Intravenous; Subcutaneous","200 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Intravenous; Subcutaneous","200 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Intravenous; Subcutaneous","300 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp","false","Intravenous; Subcutaneous","300 μg","Injection, solution","false","Amgen Europe B.V."
"Aranesp -(hsa-free)","false","Intravenous; Subcutaneous","40 mcg / mL","Solution","false","Amgen"
"Aranesp -(hsa-free)","false","Intravenous; Subcutaneous","100 mcg / mL","Solution","false","Amgen"
"Aranesp -(hsa-free)","false","Intravenous; Subcutaneous","200 mcg / mL","Solution","false","Amgen"
"Aranesp -(hsa-free)","false","Intravenous; Subcutaneous","500 mcg / mL","Solution","false","Amgen"
"Nespo","false","Intravenous; Subcutaneous","10 μg","Injection, solution","false","Dompé Biotec S.P.A."
"Nespo","false","Intravenous; Subcutaneous","10 μg","Injection, solution","false","Dompé Biotec S.P.A."
"Nespo","false","Intravenous; Subcutaneous","15 μg","Injection, solution","false","Dompé Biotec S.P.A."
"Nespo","false","Intravenous; Subcutaneous","15 μg","Injection, solution","false","Dompé Biotec S.P.A."
"Nespo","false","Intravenous; Subcutaneous","20 μg","Injection, solution","false","Dompé Biotec S.P.A."
"Nespo","false","Intravenous; Subcutaneous","20 μg","Injection, solution","false","Dompé Biotec S.P.A."
"Nespo","false","Intravenous; Subcutaneous","30 μg","Injection, solution","false","Dompé Biotec S.P.A."
"Nespo","false","Intravenous; Subcutaneous","30 μg","Injection, solution","false","Dompé Biotec S.P.A."
"Nespo","false","Intravenous; Subcutaneous","40 μg","Injection, solution","false","Dompé Biotec S.P.A."
"Nespo","false","Intravenous; Subcutaneous","40 μg","Injection, solution","false","Dompé Biotec S.P.A."
"Nespo","false","Intravenous; Subcutaneous","50 μg","Injection, solution","false","Dompé Biotec S.P.A."
"Nespo","false","Intravenous; Subcutaneous","50 μg","Injection, solution","false","Dompé Biotec S.P.A."
"Nespo","false","Intravenous; Subcutaneous","60 μg","Injection, solution","false","Dompé Biotec S.P.A."
"Nespo","false","Intravenous; Subcutaneous","60 μg","Injection, solution","false","Dompé Biotec S.P.A."
"Nespo","false","Intravenous; Subcutaneous","80 μg","Injection, solution","false","Dompé Biotec S.P.A."
"Nespo","false","Intravenous; Subcutaneous","80 μg","Injection, solution","false","Dompé Biotec S.P.A."
"Nespo","false","Intravenous; Subcutaneous","100 μg","Injection, solution","false","Dompé Biotec S.P.A."
"Nespo","false","Intravenous; Subcutaneous","100 μg","Injection, solution","false","Dompé Biotec S.P.A."
"Nespo","false","Intravenous; Subcutaneous","150 μg","Injection, solution","false","Dompé Biotec S.P.A."
"Nespo","false","Intravenous; Subcutaneous","150 μg","Injection, solution","false","Dompé Biotec S.P.A."
